190	150217	交银国证新能源指数分级A	档案吧历史净值	1.0090	1.0090	1.0080	1.0080	0.0010	0.10%	0.8510	15.66%	---
191	150135	国富中证100指数增强分级A	档案吧历史净值	1.0100	1.0100	1.0090	1.0090	0.0010	0.10%	0.9810	2.87%	---
192	167701	德邦德信中高企债指数分级	档案吧历史净值	1.0120	1.1140	1.0110	1.1130	0.0010	0.10%	---	---	---
193	150138	银华800A	档案吧历史净值	1.0140	1.0840	1.0130	1.0830	0.0010	0.10%	1.0240	-0.99%	---
194	164402	前海开源中航军工	档案吧历史净值	1.0150	1.0150	1.0140	1.0140	0.0010	0.10%	---	---	0.60%
195	150164	东吴转债A	档案吧历史净值	1.0230	1.0620	1.0220	1.0610	0.0010	0.10%	0.9700	5.18%	---
196	164211	天弘同利分级债券A	档案吧历史净值	1.0330	1.0820	1.0320	1.0820	0.0010	0.10%	---	---	---
197	000430	易方达聚盈分级债券发起式B	档案吧历史净值	1.0391	1.2629	1.0381	1.2619	0.0010	0.10%	---	---	---
198	000631	中银聚利分级债券	档案吧历史净值	1.0900	1.0900	1.0890	1.0890	0.0010	0.09%	---	---	---
199	000291	鹏华丰信分级债券	档案吧历史净值	1.1080	1.2500	1.1070	1.2490	0.0010	0.09%	---	---	---
200	150012	国联安双禧中证100A	档案吧历史净值	1.1370	1.2710	1.1360	1.2700	0.0010	0.09%	1.1120	2.20%	---
201	161823	银华永兴分级债券	档案吧历史净值	1.1390	1.1390	1.1380	1.1380	0.0010	0.09%	---	---	---
202	000293	鹏华丰信分级债券B	档案吧历史净值	1.1550	1.3310	1.1540	1.3290	0.0010	0.09%	---	---	---
203	161014	富国汇利回报分级债券	档案吧历史净值	1.1660	1.3780	1.1650	1.3770	0.0010	0.09%	---	---	---
204	163907	中海惠裕纯债分级债券	档案吧历史净值	1.1710	1.2080	1.1700	1.2070	0.0010	0.09%	---	---	---
205	000316	中海惠利纯债分级债券	档案吧历史净值	1.1800	1.1940	1.1790	1.1930	0.0010	0.08%	---	---	---
206	150114	中海惠裕纯债债券B	档案吧历史净值	1.1860	1.1860	1.1850	1.1850	0.0010	0.08%	1.1750	0.93%	0费率
207	000318	中海惠利纯债分级债券B	档案吧历史净值	1.2000	1.2000	1.1990	1.1990	0.0010	0.08%	---	---	0.60%
208	161827	银华永益分级债券	档案吧历史净值	1.2020	1.2420	1.2010	1.2410	0.0010	0.08%	---	---	---
209	163909	中海惠丰纯债分级债券	档案吧历史净值	1.2120	1.2230	1.2110	1.2220	0.0010	0.08%	---	---	---
210	150154	中海惠丰纯债分级债券B	档案吧历史净值	1.2290	1.2290	1.2280	1.2280	0.0010	0.08%	1.2050	1.95%	---
211	150137	安信宝利分级债券B	档案吧历史净值	1.2360	1.2360	1.2350	1.2350	0.0010	0.08%	1.2190	1.38%	0费率
212	163825	中银互利分级债券	档案吧历史净值	1.2620	1.2880	1.2610	1.2870	0.0010	0.08%	---	---	---
213	150042	长信利鑫分级债券B	档案吧历史净值	1.5270	1.5270	1.5258	1.5258	0.0012	0.08%	1.4570	4.58%	---
